date,year,month,week,category,brand,region,units_sold,avg_price,discount_pct,revenue
2023-03-20,2023,3,12,Wearables,Apple,Asia-Pacific,144,291.8,0.153,35589.78
2023-03-20,2023,3,12,Wearables,Apple,Latin America,63,295.2,0.091,16905.48
2023-03-20,2023,3,12,Wearables,Samsung,North America,116,289.76,0.192,27158.62
2023-03-20,2023,3,12,Wearables,Samsung,Europe,114,291.34,0.166,27699.86
2023-03-20,2023,3,12,Wearables,Samsung,Asia-Pacific,137,266.17,0.179,29937.67
2023-03-20,2023,3,12,Wearables,Samsung,Latin America,70,289.81,0.091,18440.31
2023-03-20,2023,3,12,Wearables,Fitbit,North America,120,278.5,0.194,26936.53
2023-03-20,2023,3,12,Wearables,Fitbit,Europe,110,253.34,0.197,22377.63
2023-03-20,2023,3,12,Wearables,Fitbit,Asia-Pacific,142,261.7,0.168,30918.75
2023-03-20,2023,3,12,Wearables,Fitbit,Latin America,70,262.52,0.153,15564.73
2023-03-20,2023,3,12,Wearables,Garmin,North America,129,282.09,0.042,34861.39
2023-03-20,2023,3,12,Wearables,Garmin,Europe,85,279.67,0.013,23462.77
2023-03-20,2023,3,12,Wearables,Garmin,Asia-Pacific,115,280.58,0.089,29395.37
2023-03-20,2023,3,12,Wearables,Garmin,Latin America,64,251.38,0.044,15380.66
2023-03-20,2023,3,12,Smart Home,Amazon,North America,100,156.08,0.152,13235.62
2023-03-20,2023,3,12,Smart Home,Amazon,Europe,66,153.52,0.019,9939.82
2023-03-20,2023,3,12,Smart Home,Amazon,Asia-Pacific,110,141.99,0.125,13666.72
2023-03-20,2023,3,12,Smart Home,Amazon,Latin America,66,159.6,0.039,10122.93
2023-03-20,2023,3,12,Smart Home,Google,North America,110,139.16,0.194,12338.26
2023-03-20,2023,3,12,Smart Home,Google,Europe,86,152.89,0.027,12793.41
2023-03-20,2023,3,12,Smart Home,Google,Asia-Pacific,113,153.61,0.008,17219.11
2023-03-20,2023,3,12,Smart Home,Google,Latin America,53,158.73,0.034,8126.72
2023-03-20,2023,3,12,Smart Home,Samsung,North America,116,140.72,0.122,14331.94
2023-03-20,2023,3,12,Smart Home,Samsung,Europe,82,144.44,0.092,10754.74
2023-03-20,2023,3,12,Smart Home,Samsung,Asia-Pacific,136,150.46,0.013,20197.2
2023-03-20,2023,3,12,Smart Home,Samsung,Latin America,63,153.2,0.138,8319.56
2023-03-20,2023,3,12,Smart Home,Philips,North America,104,145.94,0.113,13463.06
2023-03-20,2023,3,12,Smart Home,Philips,Europe,89,154.87,0.156,11633.33
2023-03-20,2023,3,12,Smart Home,Philips,Asia-Pacific,124,142.73,0.012,17486.38
2023-03-20,2023,3,12,Smart Home,Philips,Latin America,45,150.9,0.02,6654.67
2023-03-20,2023,3,12,Gaming,Sony,North America,65,442.49,0.15,24447.45
2023-03-20,2023,3,12,Gaming,Sony,Europe,50,444.5,0.117,19624.74
2023-03-20,2023,3,12,Gaming,Sony,Asia-Pacific,77,429.66,0.149,28154.48
2023-03-20,2023,3,12,Gaming,Sony,Latin America,46,446.15,0.115,18162.66
2023-03-20,2023,3,12,Gaming,Microsoft,North America,70,460.8,0.016,31739.78
2023-03-20,2023,3,12,Gaming,Microsoft,Europe,52,450.38,0.029,22740.59
2023-03-20,2023,3,12,Gaming,Microsoft,Asia-Pacific,77,463.69,0.178,29348.79
2023-03-20,2023,3,12,Gaming,Microsoft,Latin America,35,440.1,0.084,14109.52
2023-03-20,2023,3,12,Gaming,Nintendo,North America,80,471.2,0.01,37318.66
2023-03-20,2023,3,12,Gaming,Nintendo,Europe,60,466.53,0.086,25584.63
2023-03-20,2023,3,12,Gaming,Nintendo,Asia-Pacific,76,438.42,0.095,30154.82
2023-03-20,2023,3,12,Gaming,Nintendo,Latin America,40,464.66,0.139,16002.79
2023-03-20,2023,3,12,Gaming,Razer,North America,77,486.78,0.03,36357.73
2023-03-20,2023,3,12,Gaming,Razer,Europe,67,455.3,0.156,25746.2
2023-03-20,2023,3,12,Gaming,Razer,Asia-Pacific,80,487.94,0.083,35795.17
2023-03-20,2023,3,12,Gaming,Razer,Latin America,41,467.62,0.039,18424.88
2023-03-27,2023,3,13,Smartphones,Apple,North America,184,838.38,0.002,153953.93
2023-03-27,2023,3,13,Smartphones,Apple,Europe,114,860.15,0.006,97468.94
2023-03-27,2023,3,13,Smartphones,Apple,Asia-Pacific,197,864.38,0.067,158873.21
2023-03-27,2023,3,13,Smartphones,Apple,Latin America,96,765.67,0.005,73137.16
2023-03-27,2023,3,13,Smartphones,Samsung,North America,134,861.29,0.018,113335.25
2023-03-27,2023,3,13,Smartphones,Samsung,Europe,136,840.98,0.09,104079.36
2023-03-27,2023,3,13,Smartphones,Samsung,Asia-Pacific,189,863.82,0.108,145629.04
2023-03-27,2023,3,13,Smartphones,Samsung,Latin America,85,856.73,0.102,65393.87
2023-03-27,2023,3,13,Smartphones,Google,North America,181,817.1,0.099,133253.42
2023-03-27,2023,3,13,Smartphones,Google,Europe,137,857.03,0.165,98039.58
2023-03-27,2023,3,13,Smartphones,Google,Asia-Pacific,164,920.26,0.155,127529.13
2023-03-27,2023,3,13,Smartphones,Google,Latin America,87,789.77,0.2,54967.73
2023-03-27,2023,3,13,Smartphones,OnePlus,North America,169,863.2,0.162,122248.76
2023-03-27,2023,3,13,Smartphones,OnePlus,Europe,154,841.45,0.001,129454.41
2023-03-27,2023,3,13,Smartphones,OnePlus,Asia-Pacific,183,875.46,0.011,158446.8
2023-03-27,2023,3,13,Smartphones,OnePlus,Latin America,107,841.4,0.152,76345.16
2023-03-27,2023,3,13,Laptops,Apple,North America,60,1174.5,0.18,57785.52
2023-03-27,2023,3,13,Laptops,Apple,Europe,55,1122.45,0.13,53709.47
2023-03-27,2023,3,13,Laptops,Apple,Asia-Pacific,81,1103.89,0.043,85570.29
2023-03-27,2023,3,13,Laptops,Apple,Latin America,29,1061.34,0.028,29917.01
2023-03-27,2023,3,13,Laptops,Dell,North America,62,997.3,0.146,52804.95
2023-03-27,2023,3,13,Laptops,Dell,Europe,49,1081.23,0.165,44238.45
2023-03-27,2023,3,13,Laptops,Dell,Asia-Pacific,76,1052.33,0.036,77097.75
2023-03-27,2023,3,13,Laptops,Dell,Latin America,33,1079.83,0.037,34315.92
2023-03-27,2023,3,13,Laptops,HP,North America,59,1068.1,0.019,61820.68
2023-03-27,2023,3,13,Laptops,HP,Europe,61,1076.91,0.016,64640.59
2023-03-27,2023,3,13,Laptops,HP,Asia-Pacific,57,1117.42,0.144,54521.12
2023-03-27,2023,3,13,Laptops,HP,Latin America,46,1117.64,0.027,50023.27
2023-03-27,2023,3,13,Laptops,Lenovo,North America,77,1073.55,0.072,76711.55
2023-03-27,2023,3,13,Laptops,Lenovo,Europe,51,1094.66,0.007,55436.94
2023-03-27,2023,3,13,Laptops,Lenovo,Asia-Pacific,82,1135.5,0.022,91062.3
2023-03-27,2023,3,13,Laptops,Lenovo,Latin America,40,1084.79,0.184,35407.64
2023-03-27,2023,3,13,Laptops,Microsoft,North America,75,1143.05,0.108,76469.78
2023-03-27,2023,3,13,Laptops,Microsoft,Europe,45,1141.78,0.057,48451.44
2023-03-27,2023,3,13,Laptops,Microsoft,Asia-Pacific,65,1066.14,0.083,63547.37
2023-03-27,2023,3,13,Laptops,Microsoft,Latin America,30,1106.13,0.176,27343.46
2023-03-27,2023,3,13,Tablets,Apple,North America,62,615.5,0.025,37206.81
2023-03-27,2023,3,13,Tablets,Apple,Europe,25,641.1,0.182,13110.47
2023-03-27,2023,3,13,Tablets,Apple,Asia-Pacific,55,619.98,0.091,30995.67
2023-03-27,2023,3,13,Tablets,Apple,Latin America,35,626.1,0.088,19985.21
2023-03-27,2023,3,13,Tablets,Samsung,North America,43,563.29,0.195,19498.24
2023-03-27,2023,3,13,Tablets,Samsung,Europe,46,624.05,0.058,27041.38
2023-03-27,2023,3,13,Tablets,Samsung,Asia-Pacific,63,609.21,0.087,35041.19
2023-03-27,2023,3,13,Tablets,Samsung,Latin America,32,626.82,0.147,17109.78
2023-03-27,2023,3,13,Tablets,Lenovo,North America,54,562.52,0.154,25698.03
2023-03-27,2023,3,13,Tablets,Lenovo,Europe,48,614.11,0.122,25880.91
2023-03-27,2023,3,13,Tablets,Lenovo,Asia-Pacific,60,607.13,0.039,35006.91
2023-03-27,2023,3,13,Tablets,Lenovo,Latin America,28,635.94,0.108,15883.26
2023-03-27,2023,3,13,Tablets,Microsoft,North America,48,618.78,0.189,24087.89
2023-03-27,2023,3,13,Tablets,Microsoft,Europe,48,623.53,0.045,28582.68
2023-03-27,2023,3,13,Tablets,Microsoft,Asia-Pacific,68,614.51,0.055,39488.62
2023-03-27,2023,3,13,Tablets,Microsoft,Latin America,31,656.27,0.002,20303.78
2023-03-27,2023,3,13,Wearables,Apple,North America,126,282.72,0.149,30314.96
2023-03-27,2023,3,13,Wearables,Apple,Europe,72,281.39,0.03,19651.95
2023-03-27,2023,3,13,Wearables,Apple,Asia-Pacific,171,282.21,0.0,48257.27
2023-03-27,2023,3,13,Wearables,Apple,Latin America,66,287.58,0.012,18752.54
2023-03-27,2023,3,13,Wearables,Samsung,North America,135,281.54,0.05,36108.01
2023-03-27,2023,3,13,Wearables,Samsung,Europe,95,297.12,0.081,25940.44
2023-03-27,2023,3,13,Wearables,Samsung,Asia-Pacific,136,285.43,0.001,38779.21
2023-03-27,2023,3,13,Wearables,Samsung,Latin America,54,278.52,0.156,12693.91
2023-03-27,2023,3,13,Wearables,Fitbit,North America,125,279.97,0.024,34156.82
2023-03-27,2023,3,13,Wearables,Fitbit,Europe,101,277.69,0.191,22689.54
2023-03-27,2023,3,13,Wearables,Fitbit,Asia-Pacific,145,271.09,0.151,33372.46
2023-03-27,2023,3,13,Wearables,Fitbit,Latin America,55,265.07,0.028,14170.66
2023-03-27,2023,3,13,Wearables,Garmin,North America,85,280.91,0.148,20343.24
2023-03-27,2023,3,13,Wearables,Garmin,Europe,87,273.2,0.155,20084.46
2023-03-27,2023,3,13,Wearables,Garmin,Asia-Pacific,132,261.81,0.124,30273.83
2023-03-27,2023,3,13,Wearables,Garmin,Latin America,57,289.04,0.147,14053.42
2023-03-27,2023,3,13,Smart Home,Amazon,North America,88,167.13,0.19,11912.98
2023-03-27,2023,3,13,Smart Home,Amazon,Europe,103,145.76,0.11,13362.23
2023-03-27,2023,3,13,Smart Home,Amazon,Asia-Pacific,103,150.58,0.049,14749.78
2023-03-27,2023,3,13,Smart Home,Amazon,Latin America,68,154.23,0.163,8778.43
2023-03-27,2023,3,13,Smart Home,Google,North America,113,148.76,0.137,14506.56
2023-03-27,2023,3,13,Smart Home,Google,Europe,84,153.02,0.019,12609.19
2023-03-27,2023,3,13,Smart Home,Google,Asia-Pacific,131,137.23,0.016,17689.02
2023-03-27,2023,3,13,Smart Home,Google,Latin America,65,157.05,0.064,9554.91
2023-03-27,2023,3,13,Smart Home,Samsung,North America,91,143.5,0.074,12091.83
2023-03-27,2023,3,13,Smart Home,Samsung,Europe,83,157.07,0.152,11054.9
2023-03-27,2023,3,13,Smart Home,Samsung,Asia-Pacific,125,148.81,0.195,14973.68
2023-03-27,2023,3,13,Smart Home,Samsung,Latin America,56,154.32,0.17,7172.67
2023-03-27,2023,3,13,Smart Home,Philips,North America,110,150.43,0.065,15471.79
2023-03-27,2023,3,13,Smart Home,Philips,Europe,85,156.18,0.006,13195.45
2023-03-27,2023,3,13,Smart Home,Philips,Asia-Pacific,99,162.95,0.121,14179.95
2023-03-27,2023,3,13,Smart Home,Philips,Latin America,54,157.92,0.141,7325.5
2023-03-27,2023,3,13,Gaming,Sony,North America,74,435.5,0.03,31260.23
2023-03-27,2023,3,13,Gaming,Sony,Europe,60,452.07,0.028,26364.66
2023-03-27,2023,3,13,Gaming,Sony,Asia-Pacific,90,430.47,0.162,32466.38
2023-03-27,2023,3,13,Gaming,Sony,Latin America,36,428.43,0.018,15146.03
2023-03-27,2023,3,13,Gaming,Microsoft,North America,50,448.22,0.131,19475.14
2023-03-27,2023,3,13,Gaming,Microsoft,Europe,48,447.97,0.153,18212.67
2023-03-27,2023,3,13,Gaming,Microsoft,Asia-Pacific,84,447.96,0.178,30931.09
2023-03-27,2023,3,13,Gaming,Microsoft,Latin America,41,467.13,0.1,17237.08
2023-03-27,2023,3,13,Gaming,Nintendo,North America,74,455.98,0.065,31549.08
2023-03-27,2023,3,13,Gaming,Nintendo,Europe,61,459.75,0.183,22912.53
2023-03-27,2023,3,13,Gaming,Nintendo,Asia-Pacific,74,441.06,0.062,30614.94
2023-03-27,2023,3,13,Gaming,Nintendo,Latin America,40,446.14,0.199,14294.17
2023-03-27,2023,3,13,Gaming,Razer,North America,75,451.64,0.032,32789.12
2023-03-27,2023,3,13,Gaming,Razer,Europe,68,467.34,0.19,25741.02
2023-03-27,2023,3,13,Gaming,Razer,Asia-Pacific,70,444.84,0.11,27713.72
2023-03-27,2023,3,13,Gaming,Razer,Latin America,33,410.84,0.126,11849.54
2023-04-03,2023,4,14,Smartphones,Apple,North America,151,760.26,0.069,106877.75
2023-04-03,2023,4,14,Smartphones,Apple,Europe,141,855.65,0.178,99171.25
2023-04-03,2023,4,14,Smartphones,Apple,Asia-Pacific,166,855.68,0.093,128833.53
2023-04-03,2023,4,14,Smartphones,Apple,Latin America,79,860.16,0.085,62176.4
2023-04-03,2023,4,14,Smartphones,Samsung,North America,148,852.11,0.112,111988.29
2023-04-03,2023,4,14,Smartphones,Samsung,Europe,104,844.73,0.006,87324.35
2023-04-03,2023,4,14,Smartphones,Samsung,Asia-Pacific,157,794.52,0.035,120374.39
2023-04-03,2023,4,14,Smartphones,Samsung,Latin America,82,848.18,0.147,59326.59
2023-04-03,2023,4,14,Smartphones,Google,North America,157,833.75,0.07,121735.97
2023-04-03,2023,4,14,Smartphones,Google,Europe,135,885.09,0.053,113154.16
2023-04-03,2023,4,14,Smartphones,Google,Asia-Pacific,144,843.35,0.1,109298.64
2023-04-03,2023,4,14,Smartphones,Google,Latin America,63,874.35,0.045,52605.48
2023-04-03,2023,4,14,Smartphones,OnePlus,North America,155,784.26,0.183,99314.34
2023-04-03,2023,4,14,Smartphones,OnePlus,Europe,120,820.6,0.145,84193.71
2023-04-03,2023,4,14,Smartphones,OnePlus,Asia-Pacific,179,844.68,0.036,145753.9
2023-04-03,2023,4,14,Smartphones,OnePlus,Latin America,83,878.83,0.198,58499.96
2023-04-03,2023,4,14,Laptops,Apple,North America,60,1070.24,0.165,53618.98
2023-04-03,2023,4,14,Laptops,Apple,Europe,56,1109.66,0.067,57977.52
2023-04-03,2023,4,14,Laptops,Apple,Asia-Pacific,74,1102.22,0.149,69411.48
2023-04-03,2023,4,14,Laptops,Apple,Latin America,29,1078.81,0.146,26717.71
2023-04-03,2023,4,14,Laptops,Dell,North America,52,1101.28,0.047,54575.22
2023-04-03,2023,4,14,Laptops,Dell,Europe,42,1083.49,0.098,41047.05
2023-04-03,2023,4,14,Laptops,Dell,Asia-Pacific,61,1114.37,0.188,55197.13
2023-04-03,2023,4,14,Laptops,Dell,Latin America,31,1026.86,0.025,31036.87
2023-04-03,2023,4,14,Laptops,HP,North America,40,1127.79,0.079,41547.94
2023-04-03,2023,4,14,Laptops,HP,Europe,54,1095.67,0.169,49167.16
2023-04-03,2023,4,14,Laptops,HP,Asia-Pacific,62,1058.28,0.07,61020.26
2023-04-03,2023,4,14,Laptops,HP,Latin America,29,1057.8,0.031,29725.11
2023-04-03,2023,4,14,Laptops,Lenovo,North America,69,1191.95,0.191,66536.02
2023-04-03,2023,4,14,Laptops,Lenovo,Europe,43,1067.16,0.2,36710.46
2023-04-03,2023,4,14,Laptops,Lenovo,Asia-Pacific,70,1061.96,0.171,61625.37
2023-04-03,2023,4,14,Laptops,Lenovo,Latin America,30,1161.04,0.095,31522.24
2023-04-03,2023,4,14,Laptops,Microsoft,North America,61,1043.15,0.116,56250.98
2023-04-03,2023,4,14,Laptops,Microsoft,Europe,44,1068.03,0.007,46664.32
2023-04-03,2023,4,14,Laptops,Microsoft,Asia-Pacific,68,1096.69,0.102,66968.35
2023-04-03,2023,4,14,Laptops,Microsoft,Latin America,26,1099.81,0.06,26879.35
2023-04-03,2023,4,14,Tablets,Apple,North America,49,634.39,0.173,25707.53
2023-04-03,2023,4,14,Tablets,Apple,Europe,41,600.31,0.061,23111.47
2023-04-03,2023,4,14,Tablets,Apple,Asia-Pacific,44,639.74,0.076,26009.35
2023-04-03,2023,4,14,Tablets,Apple,Latin America,26,629.81,0.017,16096.72
2023-04-03,2023,4,14,Tablets,Samsung,North America,48,594.44,0.051,27078.14
2023-04-03,2023,4,14,Tablets,Samsung,Europe,39,596.79,0.071,21622.15
2023-04-03,2023,4,14,Tablets,Samsung,Asia-Pacific,50,613.1,0.194,24707.74
2023-04-03,2023,4,14,Tablets,Samsung,Latin America,24,603.16,0.057,13650.75
2023-04-03,2023,4,14,Tablets,Lenovo,North America,51,581.55,0.02,29065.75
2023-04-03,2023,4,14,Tablets,Lenovo,Europe,38,591.99,0.039,21618.24
2023-04-03,2023,4,14,Tablets,Lenovo,Asia-Pacific,46,610.49,0.093,25470.79
2023-04-03,2023,4,14,Tablets,Lenovo,Latin America,30,620.58,0.047,17742.5
2023-04-03,2023,4,14,Tablets,Microsoft,North America,48,656.85,0.158,26547.1
2023-04-03,2023,4,14,Tablets,Microsoft,Europe,30,619.86,0.161,15601.93
2023-04-03,2023,4,14,Tablets,Microsoft,Asia-Pacific,52,590.0,0.055,28992.84
2023-04-03,2023,4,14,Tablets,Microsoft,Latin America,27,590.82,0.199,12777.65
2023-04-03,2023,4,14,Wearables,Apple,North America,83,292.61,0.004,24189.33
2023-04-03,2023,4,14,Wearables,Apple,Europe,99,263.07,0.199,20861.03
2023-04-03,2023,4,14,Wearables,Apple,Asia-Pacific,123,286.04,0.176,28990.25
2023-04-03,2023,4,14,Wearables,Apple,Latin America,53,295.19,0.056,14768.72
2023-04-03,2023,4,14,Wearables,Samsung,North America,106,273.19,0.173,23948.12
2023-04-03,2023,4,14,Wearables,Samsung,Europe,96,287.69,0.062,25905.69
2023-04-03,2023,4,14,Wearables,Samsung,Asia-Pacific,119,266.29,0.001,31656.55
2023-04-03,2023,4,14,Wearables,Samsung,Latin America,65,275.63,0.02,17557.61
2023-04-03,2023,4,14,Wearables,Fitbit,North America,101,257.46,0.077,24000.9
2023-04-03,2023,4,14,Wearables,Fitbit,Europe,95,279.41,0.012,26225.09
2023-04-03,2023,4,14,Wearables,Fitbit,Asia-Pacific,117,274.99,0.089,29310.74
2023-04-03,2023,4,14,Wearables,Fitbit,Latin America,61,266.2,0.182,13282.98
2023-04-03,2023,4,14,Wearables,Garmin,North America,109,281.48,0.055,28994.25
2023-04-03,2023,4,14,Wearables,Garmin,Europe,95,277.1,0.184,21480.53
2023-04-03,2023,4,14,Wearables,Garmin,Asia-Pacific,112,280.88,0.021,30797.77
2023-04-03,2023,4,14,Wearables,Garmin,Latin America,53,262.73,0.118,12281.48
2023-04-03,2023,4,14,Smart Home,Amazon,North America,72,151.81,0.083,10023.42
2023-04-03,2023,4,14,Smart Home,Amazon,Europe,75,147.23,0.126,9650.71
2023-04-03,2023,4,14,Smart Home,Amazon,Asia-Pacific,79,158.89,0.152,10644.55
2023-04-03,2023,4,14,Smart Home,Amazon,Latin America,56,146.64,0.123,7201.96
2023-04-03,2023,4,14,Smart Home,Google,North America,87,148.06,0.101,11580.22
2023-04-03,2023,4,14,Smart Home,Google,Europe,84,155.03,0.169,10821.79
2023-04-03,2023,4,14,Smart Home,Google,Asia-Pacific,85,141.59,0.066,11241.06
2023-04-03,2023,4,14,Smart Home,Google,Latin America,47,150.62,0.024,6909.27
2023-04-03,2023,4,14,Smart Home,Samsung,North America,90,156.19,0.045,13424.77
2023-04-03,2023,4,14,Smart Home,Samsung,Europe,60,148.23,0.005,8849.57
2023-04-03,2023,4,14,Smart Home,Samsung,Asia-Pacific,114,146.42,0.135,14438.19
2023-04-03,2023,4,14,Smart Home,Samsung,Latin America,51,143.77,0.001,7324.93
2023-04-03,2023,4,14,Smart Home,Philips,North America,95,155.13,0.152,12497.15
2023-04-03,2023,4,14,Smart Home,Philips,Europe,72,143.42,0.189,8374.66
2023-04-03,2023,4,14,Smart Home,Philips,Asia-Pacific,102,150.87,0.138,13265.43
2023-04-03,2023,4,14,Smart Home,Philips,Latin America,54,155.33,0.195,6752.25
2023-04-03,2023,4,14,Gaming,Sony,North America,69,481.47,0.135,28736.84
2023-04-03,2023,4,14,Gaming,Sony,Europe,57,433.49,0.198,19816.66
2023-04-03,2023,4,14,Gaming,Sony,Asia-Pacific,69,470.9,0.024,31712.3
2023-04-03,2023,4,14,Gaming,Sony,Latin America,34,465.51,0.045,15115.02
2023-04-03,2023,4,14,Gaming,Microsoft,North America,53,456.09,0.173,19990.81
2023-04-03,2023,4,14,Gaming,Microsoft,Europe,52,448.74,0.16,19601.17
2023-04-03,2023,4,14,Gaming,Microsoft,Asia-Pacific,57,442.15,0.143,21598.8
2023-04-03,2023,4,14,Gaming,Microsoft,Latin America,30,462.48,0.173,11474.17
2023-04-03,2023,4,14,Gaming,Nintendo,North America,59,449.99,0.13,23098.0
2023-04-03,2023,4,14,Gaming,Nintendo,Europe,49,436.9,0.16,17982.81
2023-04-03,2023,4,14,Gaming,Nintendo,Asia-Pacific,81,477.6,0.193,31219.23
2023-04-03,2023,4,14,Gaming,Nintendo,Latin America,37,478.59,0.078,16326.75
2023-04-03,2023,4,14,Gaming,Razer,North America,82,463.49,0.12,33445.45
2023-04-03,2023,4,14,Gaming,Razer,Europe,52,427.29,0.169,18463.91
2023-04-03,2023,4,14,Gaming,Razer,Asia-Pacific,68,476.62,0.004,32280.71
2023-04-03,2023,4,14,Gaming,Razer,Latin America,35,424.12,0.071,13790.36
2023-04-10,2023,4,15,Smartphones,Apple,North America,117,870.09,0.049,96812.07
2023-04-10,2023,4,15,Smartphones,Apple,Europe,139,788.93,0.073,101656.07
2023-04-10,2023,4,15,Smartphones,Apple,Asia-Pacific,162,780.33,0.028,122874.4
2023-04-10,2023,4,15,Smartphones,Apple,Latin America,71,899.92,0.168,53159.84
2023-04-10,2023,4,15,Smartphones,Samsung,North America,166,811.08,0.078,124137.53
2023-04-10,2023,4,15,Smartphones,Samsung,Europe,153,852.16,0.044,124643.78
2023-04-10,2023,4,15,Smartphones,Samsung,Asia-Pacific,127,921.39,0.191,94666.44
2023-04-10,2023,4,15,Smartphones,Samsung,Latin America,68,803.32,0.179,44847.96
2023-04-10,2023,4,15,Smartphones,Google,North America,159,904.99,0.141,123604.74
2023-04-10,2023,4,15,Smartphones,Google,Europe,113,805.51,0.173,75276.17
2023-04-10,2023,4,15,Smartphones,Google,Asia-Pacific,148,836.81,0.171,102670.06
2023-04-10,2023,4,15,Smartphones,Google,Latin America,71,849.49,0.002,60193.1
2023-04-10,2023,4,15,Smartphones,OnePlus,North America,165,821.01,0.12,119210.85
2023-04-10,2023,4,15,Smartphones,OnePlus,Europe,130,791.94,0.063,96466.35
2023-04-10,2023,4,15,Smartphones,OnePlus,Asia-Pacific,164,869.03,0.074,131973.69
2023-04-10,2023,4,15,Smartphones,OnePlus,Latin America,87,866.74,0.073,69901.97
2023-04-10,2023,4,15,Laptops,Apple,North America,59,1047.99,0.078,57008.4
2023-04-10,2023,4,15,Laptops,Apple,Europe,45,1167.24,0.049,49952.12
2023-04-10,2023,4,15,Laptops,Apple,Asia-Pacific,56,1010.38,0.173,46792.61
2023-04-10,2023,4,15,Laptops,Apple,Latin America,31,1155.27,0.019,35132.95
2023-04-10,2023,4,15,Laptops,Dell,North America,50,1172.43,0.176,48303.95
2023-04-10,2023,4,15,Laptops,Dell,Europe,47,1151.01,0.052,51284.44
2023-04-10,2023,4,15,Laptops,Dell,Asia-Pacific,74,1097.95,0.164,67923.8
2023-04-10,2023,4,15,Laptops,Dell,Latin America,27,1076.4,0.192,23482.83
2023-04-10,2023,4,15,Laptops,HP,North America,54,1129.97,0.067,56930.06
2023-04-10,2023,4,15,Laptops,HP,Europe,47,1002.5,0.022,46081.01
2023-04-10,2023,4,15,Laptops,HP,Asia-Pacific,62,1095.0,0.09,61779.93
2023-04-10,2023,4,15,Laptops,HP,Latin America,24,1103.67,0.027,25772.92
2023-04-10,2023,4,15,Laptops,Lenovo,North America,46,1058.97,0.1,43841.43
2023-04-10,2023,4,15,Laptops,Lenovo,Europe,52,1124.2,0.031,56646.4
2023-04-10,2023,4,15,Laptops,Lenovo,Asia-Pacific,71,1050.12,0.152,63225.37
2023-04-10,2023,4,15,Laptops,Lenovo,Latin America,32,1054.7,0.045,32231.61
2023-04-10,2023,4,15,Laptops,Microsoft,North America,53,1117.0,0.157,49906.23
2023-04-10,2023,4,15,Laptops,Microsoft,Europe,39,1128.55,0.198,35298.85
2023-04-10,2023,4,15,Laptops,Microsoft,Asia-Pacific,66,1054.3,0.093,63112.21
2023-04-10,2023,4,15,Laptops,Microsoft,Latin America,33,1132.15,0.088,34073.06
2023-04-10,2023,4,15,Tablets,Apple,North America,50,622.86,0.165,26004.32
2023-04-10,2023,4,15,Tablets,Apple,Europe,35,625.29,0.161,18361.7
2023-04-10,2023,4,15,Tablets,Apple,Asia-Pacific,54,591.62,0.199,25590.03
2023-04-10,2023,4,15,Tablets,Apple,Latin America,26,591.59,0.145,13151.14
2023-04-10,2023,4,15,Tablets,Samsung,North America,48,648.01,0.061,29207.05
2023-04-10,2023,4,15,Tablets,Samsung,Europe,40,624.41,0.037,24052.09
2023-04-10,2023,4,15,Tablets,Samsung,Asia-Pacific,42,636.32,0.168,22235.69
2023-04-10,2023,4,15,Tablets,Samsung,Latin America,23,619.55,0.092,12938.7
2023-04-10,2023,4,15,Tablets,Lenovo,North America,47,627.2,0.113,26147.16
2023-04-10,2023,4,15,Tablets,Lenovo,Europe,36,656.99,0.079,21783.06
2023-04-10,2023,4,15,Tablets,Lenovo,Asia-Pacific,36,607.72,0.179,17961.9
2023-04-10,2023,4,15,Tablets,Lenovo,Latin America,27,647.5,0.06,16433.47
2023-04-10,2023,4,15,Tablets,Microsoft,North America,52,627.29,0.05,30988.17
2023-04-10,2023,4,15,Tablets,Microsoft,Europe,47,622.33,0.075,27055.77
2023-04-10,2023,4,15,Tablets,Microsoft,Asia-Pacific,56,647.26,0.014,35738.88
2023-04-10,2023,4,15,Tablets,Microsoft,Latin America,27,605.47,0.068,15236.08
2023-04-10,2023,4,15,Wearables,Apple,North America,99,251.07,0.08,22867.82
2023-04-10,2023,4,15,Wearables,Apple,Europe,83,283.03,0.121,20648.74
2023-04-10,2023,4,15,Wearables,Apple,Asia-Pacific,123,293.47,0.144,30898.35
2023-04-10,2023,4,15,Wearables,Apple,Latin America,62,266.86,0.081,15205.25
2023-04-10,2023,4,15,Wearables,Samsung,North America,103,277.55,0.053,27072.88
2023-04-10,2023,4,15,Wearables,Samsung,Europe,100,273.32,0.079,25172.89
2023-04-10,2023,4,15,Wearables,Samsung,Asia-Pacific,116,273.7,0.139,27335.85
2023-04-10,2023,4,15,Wearables,Samsung,Latin America,59,260.93,0.052,14594.5
2023-04-10,2023,4,15,Wearables,Fitbit,North America,102,282.08,0.105,25751.49
2023-04-10,2023,4,15,Wearables,Fitbit,Europe,98,263.38,0.095,23358.87
2023-04-10,2023,4,15,Wearables,Fitbit,Asia-Pacific,99,271.35,0.191,21732.62
2023-04-10,2023,4,15,Wearables,Fitbit,Latin America,51,299.42,0.086,13957.03
2023-04-10,2023,4,15,Wearables,Garmin,North America,104,281.49,0.038,28162.56
2023-04-10,2023,4,15,Wearables,Garmin,Europe,83,271.8,0.09,20528.73
2023-04-10,2023,4,15,Wearables,Garmin,Asia-Pacific,118,266.86,0.176,25946.85
